SalesID,Product,Region,Sales,Year
2553,Product B,East,4882.75,2023
2554,Product B,North,1358.47,2026
2555,Product D,South,2335.02,2022
2556,Product A,North,247.1,2025
2557,Product E,North,2046.41,2023
2558,Product B,East,2899.47,2022
2559,Product E,South,4770.31,2022
2560,Product B,North,2632.01,2024
2561,Product E,South,4113.63,2026
2562,Product C,South,2780.93,2025
2563,Product B,South,299.85,2026
2564,Product E,West,1643.54,2024
2565,Product A,West,2920.19,2025
2566,Product C,West,4757.91,2025
2567,Product C,West,4309.74,2023
2568,Product A,East,1218.94,2025
2569,Product E,North,1178.54,2022
2570,Product D,West,1085.75,2026
2571,Product A,East,4620.24,2026
2572,Product E,North,4278.06,2023
2573,Product A,West,3896.93,2025
2574,Product A,North,2024.4,2024
2575,Product B,West,2571.47,2022
2576,Product E,East,2375.23,2023
2577,Product D,South,1341.65,2025
2578,Product B,South,2574.64,2024
2579,Product A,North,249.43,2025
2580,Product A,East,745.87,2023
2581,Product A,South,4444.29,2024
2582,Product E,West,3783.23,2024
2583,Product E,South,2172.06,2024
2584,Product B,North,2634.04,2024
2585,Product D,North,1912.99,2025
2586,Product B,East,3729.82,2024
2587,Product C,North,3942.52,2025
2588,Product A,South,3840.1,2024
2589,Product A,South,3640.8,2024
2590,Product A,South,1102.07,2023
2591,Product B,South,1756.05,2025
2592,Product B,East,2402.24,2025
2593,Product A,West,1720.89,2026
2594,Product B,West,3799.21,2023
2595,Product E,East,1713.83,2025
2596,Product E,North,777.34,2023
2597,Product B,West,2055.3,2023
2598,Product A,North,4901.58,2023
2599,Product B,West,1206.82,2022
2600,Product B,North,3099.58,2025
2601,Product B,East,2221.57,2023
2602,Product C,South,448.02,2022
2603,Product E,North,2490.6,2022
2604,Product D,South,3540.61,2024
2605,Product D,North,2614.78,2024
2606,Product C,North,4373.32,2025
2607,Product B,North,1515.79,2024
2608,Product C,North,522.62,2025
2609,Product C,North,4689.17,2022
2610,Product A,South,1953.16,2022
2611,Product E,North,2924.39,2025
2612,Product D,South,3980.82,2024
2613,Product B,East,1689.14,2024
2614,Product D,West,3609.21,2025
2615,Product D,North,763.55,2026
2616,Product E,West,1527.34,2024
2617,Product D,South,809.08,2023
2618,Product D,East,4075.03,2024
2619,Product C,East,1190.98,2026
2620,Product E,East,3615.28,2022
2621,Product A,West,4722.16,2022
2622,Product B,South,2686.08,2022
2623,Product D,North,2746.14,2024
2624,Product B,North,2359.06,2022
2625,Product A,South,1696.86,2026
2626,Product B,West,2430.71,2026
2627,Product A,North,3053.76,2024
2628,Product C,South,4931.36,2023
2629,Product D,North,4695.05,2024
2630,Product A,East,4324.55,2022
2631,Product B,North,4456.74,2024
2632,Product D,West,2392.46,2026
2633,Product C,South,3321.48,2024
2634,Product D,West,4485.83,2024
2635,Product A,South,2025.46,2023
2636,Product C,East,4812.64,2026
2637,Product B,South,2137.35,2025
2638,Product C,North,3045.31,2025
2639,Product C,North,3578.04,2026
2640,Product E,East,4757.9,2025
2641,Product C,South,1298.62,2022
2642,Product C,East,3756.04,2025
2643,Product D,North,2652.0,2022
2644,Product B,West,1415.93,2026
2645,Product D,East,3905.37,2025
2646,Product D,West,2805.89,2025
2647,Product A,West,3338.77,2022
2648,Product D,South,1682.22,2022
2649,Product E,East,2458.24,2024
2650,Product E,West,3125.04,2023
2651,Product A,West,2084.06,2025
2652,Product B,South,1072.03,2023
2653,Product B,South,4812.04,2023
2654,Product D,North,2606.19,2025
2655,Product D,West,3696.21,2022
2656,Product D,North,2114.13,2024
2657,Product B,West,1840.15,2026
2658,Product C,North,2095.11,2025
2659,Product E,South,2105.06,2025
2660,Product C,East,2766.48,2026
2661,Product C,South,2763.0,2023
2662,Product B,North,2536.05,2024
2663,Product C,North,760.45,2023
2664,Product A,East,2530.77,2026
2665,Product D,West,928.61,2026
2666,Product A,North,718.07,2024
2667,Product E,North,4669.96,2026
2668,Product D,North,3064.26,2026
2669,Product C,East,3331.5,2024
2670,Product E,South,2068.79,2025
2671,Product D,North,4554.01,2023
2672,Product C,East,3225.86,2025
2673,Product A,North,3868.93,2025
2674,Product D,West,1905.96,2023
2675,Product C,East,4804.06,2025
2676,Product A,North,4120.26,2024
2677,Product E,East,4284.35,2023
2678,Product E,North,943.75,2022
2679,Product E,South,1427.72,2025
2680,Product E,North,1499.57,2026
2681,Product B,East,1427.46,2023
2682,Product D,West,4291.5,2022
2683,Product D,West,256.24,2026
2684,Product B,West,472.89,2022
2685,Product C,North,1442.18,2025
2686,Product C,South,1079.38,2026
2687,Product E,North,1236.11,2025
2688,Product A,West,4009.92,2026
2689,Product C,East,2859.32,2023
2690,Product A,West,128.28,2024
2691,Product D,East,2203.68,2024
2692,Product A,South,2098.64,2022
2693,Product D,East,658.33,2026
2694,Product B,North,3413.09,2025
2695,Product B,North,3540.28,2023
2696,Product E,North,3632.38,2023
2697,Product C,East,3669.51,2023
2698,Product E,North,100.26,2024
2699,Product D,North,4774.21,2025
2700,Product E,North,4089.62,2023
2701,Product A,South,4529.51,2023
2702,Product D,East,176.65,2022
2703,Product B,East,4675.91,2026
2704,Product C,West,4067.96,2026
2705,Product D,East,4202.37,2026
2706,Product D,South,557.11,2022
2707,Product A,East,3720.01,2024
2708,Product C,South,4803.59,2022
2709,Product B,South,3424.88,2023
2710,Product D,East,2895.75,2025
2711,Product D,West,4733.59,2023
2712,Product A,North,2270.39,2023
2713,Product E,North,3036.54,2025
2714,Product B,East,2434.06,2026
2715,Product C,East,4670.95,2022
2716,Product D,South,472.82,2024
2717,Product D,East,2555.49,2023
2718,Product B,South,3466.07,2023
2719,Product E,West,3980.34,2024
2720,Product D,East,2956.79,2022
2721,Product B,North,4553.7,2023
2722,Product A,North,4715.76,2024
2723,Product E,East,415.16,2023
2724,Product C,South,2071.62,2026
2725,Product D,North,214.95,2026
2726,Product B,South,1714.14,2023
2727,Product A,East,2730.65,2023
2728,Product C,East,4562.9,2026
2729,Product B,North,4248.12,2023
2730,Product B,East,724.75,2022
2731,Product C,West,555.85,2022
2732,Product A,West,2987.41,2025
2733,Product A,North,2707.38,2022
2734,Product E,West,1405.25,2023
2735,Product D,South,4507.32,2023
2736,Product C,North,4644.1,2024
2737,Product C,North,2072.8,2022
2738,Product C,South,4462.48,2026
2739,Product A,West,1981.35,2026
2740,Product D,West,3710.4,2025
2741,Product E,West,2432.12,2024
2742,Product B,North,700.66,2026
2743,Product B,North,4646.88,2025
2744,Product C,West,2325.07,2022
2745,Product D,East,3698.99,2024
2746,Product A,West,1899.15,2024
2747,Product D,South,192.52,2023
2748,Product D,North,592.6,2022
2749,Product A,South,2531.48,2024
2750,Product C,South,3480.83,2025
2751,Product D,North,1740.2,2026
2752,Product B,East,3507.89,2022
2753,Product A,West,3523.31,2022
2754,Product E,South,3549.29,2024
2755,Product C,North,2513.36,2024
2756,Product A,South,4582.94,2024
2757,Product E,West,2497.06,2025
2758,Product E,East,2306.3,2023
2759,Product D,East,1076.97,2024
2760,Product D,East,1607.51,2023
2761,Product D,North,307.44,2023
2762,Product A,North,3204.32,2022
2763,Product A,East,1317.83,2026
2764,Product C,West,1590.36,2026
2765,Product D,West,3876.99,2025
2766,Product E,North,1703.38,2025
2767,Product B,East,1286.76,2026
2768,Product C,West,928.38,2026
2769,Product A,West,3896.81,2022
2770,Product C,West,735.56,2022
2771,Product C,North,2323.39,2026
2772,Product C,East,2583.96,2024
2773,Product C,South,3468.21,2024
2774,Product B,East,3203.09,2022
2775,Product D,East,4072.53,2023
2776,Product E,North,319.28,2026
2777,Product C,West,1552.56,2025
2778,Product C,West,1472.66,2024
2779,Product C,North,815.48,2023
2780,Product D,North,1516.97,2024
2781,Product A,North,1617.85,2023
2782,Product A,North,2657.23,2026
2783,Product B,North,3352.15,2026
2784,Product A,South,1967.39,2026
2785,Product C,East,3625.4,2022
2786,Product C,East,1747.21,2023
2787,Product C,East,1522.39,2025
2788,Product B,West,2751.82,2025
2789,Product C,South,216.21,2026
2790,Product A,East,490.97,2025
2791,Product D,West,2148.05,2024
2792,Product D,South,4720.27,2023
2793,Product E,South,3635.41,2023
2794,Product A,West,531.82,2023
2795,Product C,South,4246.96,2024
2796,Product D,West,3688.27,2022
2797,Product A,East,3093.64,2024
2798,Product D,West,4119.44,2023
2799,Product C,South,2080.14,2023
2800,Product D,East,1185.36,2023
2801,Product E,East,2608.91,2025
2802,Product E,North,2789.32,2022
2803,Product D,North,2737.8,2024
2804,Product A,South,2868.86,2023
2805,Product A,West,4748.65,2026
2806,Product A,West,4521.0,2022
2807,Product D,South,4391.01,2026
2808,Product A,East,4026.94,2022
2809,Product C,South,4722.8,2023
2810,Product E,South,582.62,2022
2811,Product C,East,1399.1,2022
2812,Product A,West,2525.77,2023
2813,Product C,South,4248.02,2026
2814,Product A,West,2575.31,2026
2815,Product D,South,3765.37,2025
2816,Product C,East,780.9,2026
2817,Product D,East,1336.83,2026
2818,Product D,North,3685.7,2022
2819,Product B,East,907.2,2025
2820,Product A,North,1821.64,2023
2821,Product E,South,1397.84,2023
2822,Product A,West,1814.32,2024
2823,Product E,East,3570.79,2025
2824,Product A,East,1902.45,2022
2825,Product D,East,2820.79,2024
2826,Product C,South,589.67,2024
2827,Product C,North,4044.59,2023
2828,Product B,South,1912.45,2026
2829,Product E,West,3277.82,2022
2830,Product E,South,3654.41,2025
2831,Product E,West,1127.34,2024
2832,Product D,East,4434.91,2022
2833,Product E,West,3119.5,2023
2834,Product C,West,2200.75,2024
2835,Product D,North,993.44,2024
2836,Product A,West,4717.27,2023
2837,Product E,West,3799.83,2023
2838,Product E,South,1119.32,2023
2839,Product A,East,1754.78,2022
2840,Product E,South,4067.4,2022
2841,Product A,South,3508.82,2022
2842,Product D,East,3852.34,2026
2843,Product C,East,2261.89,2024
2844,Product A,West,3610.73,2022
2845,Product B,West,1993.82,2026
2846,Product A,North,1135.19,2024
2847,Product E,South,3200.12,2022
2848,Product D,East,4882.47,2023
2849,Product D,West,1621.94,2025
2850,Product A,East,2358.75,2022
2851,Product C,West,3402.61,2025
2852,Product B,North,2753.38,2022
2853,Product D,North,4232.8,2023
2854,Product E,East,3832.54,2025
2855,Product E,North,385.66,2026
2856,Product C,East,4992.26,2023
2857,Product D,West,3786.77,2025
2858,Product A,South,4333.13,2025
2859,Product E,North,3290.87,2023
2860,Product C,West,4295.8,2023
2861,Product D,South,650.68,2023
2862,Product D,South,1803.92,2024
2863,Product D,South,4394.46,2026
2864,Product D,West,1088.11,2022
2865,Product D,West,483.39,2025
2866,Product E,East,3961.78,2022
2867,Product C,South,4193.88,2023
2868,Product D,South,897.0,2026
2869,Product B,South,4286.3,2026
2870,Product B,East,3465.16,2024
2871,Product C,South,2648.41,2023
2872,Product A,West,4168.23,2025
2873,Product A,South,2154.32,2024
2874,Product A,North,1050.57,2023
2875,Product B,West,1495.78,2024
2876,Product A,East,2575.3,2022
2877,Product E,South,2703.52,2023
2878,Product D,North,4047.35,2025
2879,Product B,East,3977.63,2025
2880,Product C,East,2948.7,2023
2881,Product C,West,3925.85,2024
2882,Product D,East,1039.69,2026
2883,Product B,East,345.32,2023
2884,Product A,East,4380.81,2025
2885,Product A,East,470.22,2022
2886,Product E,South,1308.77,2025
2887,Product E,South,3507.06,2026
2888,Product A,South,2106.29,2025
2889,Product C,South,4393.94,2026
2890,Product C,North,1560.1,2023
2891,Product E,South,158.17,2025
2892,Product D,East,1573.21,2024
2893,Product A,South,2932.57,2024
2894,Product E,South,1942.1,2025
2895,Product E,West,2720.88,2025
2896,Product A,East,4395.33,2022
2897,Product A,South,4571.18,2025
2898,Product C,South,1403.27,2022
2899,Product D,South,2364.49,2022
2900,Product D,North,2790.81,2022
2901,Product A,South,4750.65,2022
2902,Product B,West,4993.22,2023
2903,Product E,East,1253.5,2024
2904,Product E,East,3662.2,2022
2905,Product A,South,1952.35,2024
2906,Product B,South,139.73,2022
2907,Product C,South,145.34,2024
2908,Product A,East,2356.77,2025
2909,Product A,East,2492.84,2025
2910,Product E,North,210.59,2024
2911,Product A,West,3465.94,2022
2912,Product A,North,1540.62,2023
2913,Product A,West,2843.48,2024
2914,Product E,North,1574.5,2026
2915,Product C,East,918.96,2023
2916,Product C,North,2095.15,2026
2917,Product A,West,1238.14,2024
2918,Product E,South,2720.52,2022
2919,Product C,West,1074.26,2026
2920,Product C,South,2591.19,2024
2921,Product C,East,871.15,2023
2922,Product E,West,3387.78,2022
2923,Product E,North,3794.29,2026
2924,Product A,West,640.93,2024
2925,Product D,South,2392.23,2022
2926,Product C,East,447.27,2022
2927,Product D,North,3031.09,2025
2928,Product E,West,1395.58,2022
2929,Product E,South,2685.36,2024
2930,Product E,North,2635.56,2023
2931,Product D,East,4629.34,2025
2932,Product E,North,2790.51,2024
2933,Product A,East,2956.69,2024
2934,Product E,North,2068.1,2024
2935,Product B,West,4750.49,2026
2936,Product D,South,3908.21,2026
2937,Product B,West,1498.49,2023
2938,Product E,West,4236.63,2024
2939,Product A,East,2218.74,2026
2940,Product C,East,4160.47,2026
2941,Product E,East,4132.15,2026
2942,Product A,West,1025.46,2023
2943,Product D,North,3535.59,2023
2944,Product B,North,1524.15,2024
2945,Product B,West,1557.71,2025
2946,Product B,West,1552.11,2024
2947,Product D,South,3655.28,2026
2948,Product A,East,1226.15,2026
2949,Product D,East,104.44,2022
2950,Product B,West,3604.66,2024
2951,Product E,West,938.81,2026
2952,Product C,North,611.96,2026
2953,Product D,West,1263.83,2025
2954,Product D,North,1961.51,2022
2955,Product A,West,2431.94,2024
2956,Product A,South,318.39,2023
2957,Product D,South,4855.81,2024
2958,Product B,North,3608.71,2024
2959,Product C,East,1683.65,2025
2960,Product A,South,1661.62,2024
2961,Product B,North,2297.86,2025
2962,Product E,West,3168.6,2025
2963,Product A,West,817.23,2026
2964,Product B,North,1025.76,2023
2965,Product B,East,4311.23,2025
2966,Product C,North,1355.65,2022
2967,Product C,North,1962.96,2022
2968,Product E,South,4369.23,2023
2969,Product B,North,3349.42,2025
2970,Product B,North,1774.39,2023
2971,Product C,West,3450.13,2026
2972,Product A,South,196.45,2022
2973,Product A,West,3704.65,2024
2974,Product D,West,2486.38,2022
2975,Product C,East,4084.59,2025
2976,Product D,East,4777.72,2023
2977,Product C,South,4636.36,2022
2978,Product E,South,4555.4,2024
2979,Product B,East,2609.63,2024
2980,Product E,East,1864.7,2023
2981,Product C,East,2378.67,2023
2982,Product B,East,3480.49,2022
2983,Product A,East,4431.59,2025
2984,Product A,West,1114.23,2026
2985,Product D,South,4599.15,2024
2986,Product C,West,4094.38,2023
2987,Product C,West,4896.39,2026
2988,Product A,North,4413.23,2026
2989,Product E,West,1471.69,2026
2990,Product B,East,619.18,2025
2991,Product E,East,649.98,2023
2992,Product E,North,1526.99,2024
2993,Product A,North,3109.5,2023
2994,Product A,North,4041.17,2022
2995,Product A,North,4506.33,2024
2996,Product D,North,3156.39,2023
2997,Product E,West,127.59,2024
2998,Product C,North,1012.95,2022
2999,Product B,West,588.66,2024
3000,Product D,South,1880.29,2026
3001,Product C,North,2556.62,2025
3002,Product E,North,312.65,2022
3003,Product A,West,1807.54,2024
3004,Product E,South,977.98,2022
3005,Product B,West,3270.64,2026
3006,Product D,West,2374.93,2025
3007,Product D,North,2527.06,2022
3008,Product B,East,2195.69,2026
3009,Product C,East,4784.5,2026
3010,Product C,West,1152.2,2026
3011,Product D,North,2631.65,2024
3012,Product D,South,3706.49,2023
3013,Product A,East,2828.54,2022
3014,Product C,South,4652.2,2023
3015,Product B,East,1952.04,2026
3016,Product C,North,2372.01,2023
3017,Product A,West,533.76,2026
3018,Product D,South,3084.1,2026
3019,Product D,South,1512.24,2025
3020,Product A,West,885.51,2025
3021,Product B,South,2768.2,2023
3022,Product D,East,2708.32,2022
3023,Product E,West,471.77,2023
3024,Product D,East,3521.26,2022
3025,Product E,East,3156.48,2023
3026,Product A,North,1026.18,2024
3027,Product A,East,2400.23,2024
3028,Product D,North,3629.58,2022
3029,Product C,South,2694.24,2025
3030,Product E,South,2037.9,2022
3031,Product B,North,1679.46,2023
3032,Product D,East,3090.93,2026
3033,Product B,West,4701.63,2024
3034,Product D,West,3391.55,2026
3035,Product C,North,466.25,2024
3036,Product C,South,2357.36,2023
3037,Product C,South,4465.04,2024
3038,Product C,West,562.87,2022
3039,Product A,North,4945.49,2026
3040,Product A,West,4750.44,2026
3041,Product E,East,483.54,2023
3042,Product B,East,4673.73,2026
3043,Product D,North,1879.35,2023
3044,Product D,North,4239.07,2025
3045,Product A,East,2150.08,2022
3046,Product D,South,2260.19,2024
3047,Product A,North,3207.79,2024
3048,Product E,East,3894.94,2024
3049,Product B,East,265.57,2025
3050,Product E,South,3006.46,2022
3051,Product C,South,1014.99,2026
3052,Product C,South,1795.15,2026
3053,Product C,South,1805.05,2022
3054,Product E,West,2398.4,2022
3055,Product D,South,1737.27,2024
3056,Product B,West,626.07,2026
3057,Product C,North,813.58,2022
3058,Product C,East,263.85,2026
3059,Product C,West,2404.22,2022
3060,Product B,North,4776.79,2023
3061,Product C,North,666.81,2024
3062,Product B,West,4736.7,2022
3063,Product C,North,3693.47,2025
3064,Product E,North,3223.74,2022
3065,Product E,West,3261.86,2023
3066,Product B,North,4150.97,2025
3067,Product E,South,623.91,2025
3068,Product B,South,2573.3,2022
3069,Product E,East,3515.75,2023
3070,Product E,North,2975.42,2025
3071,Product B,East,4180.62,2024
3072,Product D,South,454.13,2024
3073,Product E,South,3484.44,2026
3074,Product C,South,2716.74,2026
3075,Product D,North,1957.89,2023
3076,Product B,North,1767.35,2025
3077,Product D,South,3142.08,2024
3078,Product A,East,4465.88,2024
3079,Product A,East,2531.26,2023
3080,Product E,West,4141.14,2025
3081,Product E,South,2070.57,2023
3082,Product C,East,601.73,2022
3083,Product D,South,401.38,2024
3084,Product A,East,351.54,2023
3085,Product E,West,1962.74,2023
3086,Product D,West,1752.46,2022
3087,Product E,South,3617.89,2026
3088,Product E,East,3739.83,2024
3089,Product A,North,349.18,2023
3090,Product A,West,1183.5,2024
3091,Product E,South,1443.88,2026
3092,Product B,South,2783.3,2023
3093,Product E,East,808.12,2022
3094,Product E,South,756.31,2024
3095,Product C,West,4724.57,2022
3096,Product C,South,4040.59,2026
3097,Product C,South,985.21,2026
3098,Product B,North,2092.18,2024
3099,Product B,North,1842.55,2026
3100,Product E,West,3975.92,2025
3101,Product C,East,2600.04,2024
3102,Product B,North,726.46,2025
3103,Product A,East,3721.06,2026
3104,Product E,West,2044.75,2024
3105,Product D,North,1388.33,2025
3106,Product E,East,1939.94,2026
3107,Product D,North,2539.01,2023
3108,Product C,West,1781.27,2023
3109,Product D,West,1285.34,2022
3110,Product C,North,2052.66,2023
3111,Product A,East,193.95,2025
3112,Product D,South,3885.24,2023
3113,Product E,South,937.63,2024
3114,Product C,North,315.13,2024
3115,Product E,East,3303.12,2024
3116,Product B,South,3892.29,2023
3117,Product C,West,4087.76,2023
3118,Product D,East,2518.19,2022
3119,Product C,South,1106.3,2026
3120,Product E,East,3712.42,2022
3121,Product A,North,3528.59,2025
3122,Product C,East,1306.73,2024
3123,Product D,South,4526.7,2023
3124,Product B,North,611.42,2026
3125,Product A,East,4915.17,2026
3126,Product B,West,4315.21,2023
3127,Product C,South,3470.7,2022
3128,Product E,North,4699.87,2026
3129,Product E,East,3639.32,2022
3130,Product D,West,1033.24,2023
3131,Product E,South,2266.57,2022
3132,Product A,West,450.36,2024
3133,Product E,East,2009.32,2023
3134,Product D,East,3733.85,2023
3135,Product C,North,1993.57,2026
3136,Product C,West,1718.44,2026
3137,Product E,North,3017.24,2026
3138,Product B,South,4373.8,2024
3139,Product C,North,333.16,2024
3140,Product E,South,1988.81,2025
3141,Product D,East,875.38,2023
3142,Product E,East,3507.24,2026
3143,Product C,West,618.05,2023
3144,Product D,South,3357.56,2022
3145,Product E,East,1502.29,2024
3146,Product A,West,1074.69,2025
3147,Product D,West,4688.13,2022
3148,Product A,North,190.77,2023
3149,Product B,West,2245.11,2024
3150,Product D,East,205.97,2026
3151,Product A,North,2469.61,2022
3152,Product C,South,2555.13,2024
3153,Product C,South,1676.15,2023
3154,Product B,East,747.59,2023
3155,Product D,East,1944.3,2022
3156,Product D,North,3394.09,2022
3157,Product D,North,3933.74,2022
3158,Product B,East,2700.68,2025
3159,Product D,East,2990.19,2026
3160,Product C,South,1083.02,2024
3161,Product A,South,1507.92,2023
3162,Product C,South,893.29,2023
3163,Product C,East,1321.55,2026
3164,Product A,West,1201.95,2022
3165,Product C,East,2645.3,2022
3166,Product B,East,2857.17,2023
3167,Product A,South,4730.24,2026
3168,Product C,East,1058.3,2023
3169,Product E,North,3244.21,2022
3170,Product C,East,4104.57,2024
3171,Product B,East,2845.18,2022
3172,Product D,East,1349.52,2024
3173,Product C,East,1386.5,2025
3174,Product D,West,292.34,2026
3175,Product E,East,1596.68,2025
3176,Product C,North,3748.56,2022
3177,Product A,North,332.84,2026
3178,Product D,East,1174.55,2022
3179,Product E,South,3560.54,2026
3180,Product A,West,3934.99,2026
3181,Product A,East,2331.06,2022
3182,Product A,East,3520.56,2022
3183,Product A,East,2000.97,2026
3184,Product C,South,883.57,2026
3185,Product C,South,2050.93,2022
3186,Product C,South,2941.84,2022
3187,Product E,West,4745.46,2023
3188,Product E,North,436.88,2023
3189,Product E,West,2586.23,2023
3190,Product B,South,1711.71,2025
3191,Product E,North,2590.73,2026
3192,Product C,North,217.48,2024
3193,Product C,South,1633.82,2025
3194,Product B,South,4117.35,2026
3195,Product B,West,2814.31,2024
3196,Product E,South,2307.85,2023
3197,Product D,North,1499.07,2024
3198,Product B,East,1560.41,2022
3199,Product A,South,1977.2,2022
3200,Product C,South,4194.3,2026
3201,Product A,West,4839.34,2025
3202,Product C,West,2249.41,2023
3203,Product C,South,2027.43,2026
3204,Product B,North,4248.1,2023
3205,Product B,North,2191.84,2022
3206,Product A,East,2804.89,2025
3207,Product C,South,1231.61,2025
3208,Product A,West,3743.16,2022
3209,Product D,North,2706.74,2024
3210,Product A,East,4064.27,2025
3211,Product E,South,3925.59,2024
3212,Product A,North,1153.52,2023
3213,Product E,South,3606.61,2025
3214,Product E,South,4020.27,2022
3215,Product E,North,1795.93,2024
3216,Product D,North,945.78,2023
3217,Product A,North,112.9,2023
3218,Product A,South,2309.43,2025
3219,Product D,South,1826.92,2025
3220,Product C,East,2819.06,2026
3221,Product B,West,1021.4,2026
3222,Product A,South,4312.36,2025
3223,Product B,West,1363.0,2026
3224,Product D,North,1209.51,2022
3225,Product C,South,2455.5,2022
3226,Product C,East,2544.37,2026
3227,Product C,East,1153.92,2025
3228,Product D,West,1432.12,2022
3229,Product E,North,931.56,2023
3230,Product E,West,3620.45,2025
3231,Product B,North,3873.44,2024
3232,Product E,East,2365.41,2024
3233,Product E,West,3599.03,2025
3234,Product C,East,3706.08,2026
3235,Product C,East,777.55,2022
3236,Product B,North,4834.27,2022
3237,Product A,West,4123.06,2025
3238,Product B,West,1101.97,2023
3239,Product B,East,1012.21,2026
3240,Product D,East,715.74,2023
3241,Product D,North,778.05,2025
3242,Product B,South,3765.99,2025
3243,Product B,South,2401.31,2023
3244,Product B,East,3936.38,2024
3245,Product E,South,3756.65,2025
3246,Product D,South,3062.6,2026
3247,Product B,South,3463.2,2023
3248,Product C,South,189.94,2024
3249,Product C,East,1627.71,2023
3250,Product E,South,3225.33,2024
3251,Product E,South,145.79,2024
3252,Product A,North,261.59,2026
3253,Product A,East,4274.25,2025
3254,Product A,West,3451.72,2024
3255,Product E,West,1400.31,2025
3256,Product E,North,3471.02,2026
3257,Product E,North,3983.04,2025
3258,Product C,East,1603.29,2022
3259,Product E,West,276.58,2024
3260,Product C,South,4670.62,2026
3261,Product A,North,1791.38,2023
3262,Product A,West,621.76,2026
3263,Product A,East,2510.1,2024
3264,Product B,South,3865.49,2026
3265,Product B,East,1186.07,2023
3266,Product D,North,1420.5,2022
3267,Product D,West,1289.3,2024
3268,Product D,West,4959.2,2024
3269,Product B,West,1067.28,2026
3270,Product B,West,2920.05,2025
3271,Product D,South,4633.8,2025
3272,Product D,South,819.79,2023
3273,Product E,East,4857.19,2022
3274,Product D,South,4742.64,2022
3275,Product E,North,4434.4,2026
3276,Product C,North,1151.33,2026
3277,Product B,West,3206.87,2025
3278,Product D,North,3828.37,2022
3279,Product B,East,4931.54,2022
3280,Product B,South,984.08,2022
3281,Product B,South,3853.53,2023
3282,Product C,South,1760.13,2023
3283,Product A,North,960.57,2026
3284,Product D,South,2164.75,2025
3285,Product A,West,3989.8,2024
3286,Product A,West,2377.76,2025
3287,Product A,West,2733.86,2023
3288,Product B,North,4976.28,2023
3289,Product E,South,2055.64,2026
3290,Product B,North,3115.46,2024
3291,Product B,South,1889.7,2022
3292,Product A,East,2024.65,2024
3293,Product B,East,3508.64,2024
3294,Product A,North,4695.65,2024
3295,Product E,West,2757.56,2026
3296,Product D,North,3865.16,2023
3297,Product A,West,537.11,2022
3298,Product E,South,1134.67,2024
3299,Product D,West,2560.45,2022
3300,Product C,West,198.06,2024
3301,Product A,South,1338.99,2023
3302,Product A,East,2635.27,2022
3303,Product C,South,173.31,2025
3304,Product C,North,1396.28,2023
3305,Product A,North,2618.75,2022
3306,Product C,North,2908.43,2024
3307,Product B,North,4636.18,2024
3308,Product D,North,3262.19,2023
3309,Product D,East,2132.21,2023
3310,Product D,East,4658.72,2024
3311,Product B,West,3945.93,2022
3312,Product C,North,1080.04,2025
3313,Product E,South,741.13,2026
3314,Product C,North,3411.48,2023
3315,Product A,East,2843.43,2024
3316,Product D,North,3969.4,2022
3317,Product C,East,3720.14,2023
3318,Product E,West,3163.54,2022
3319,Product A,West,4933.27,2023
3320,Product B,West,2714.59,2024
3321,Product B,East,654.22,2022
3322,Product E,North,4158.54,2024
3323,Product A,North,1334.08,2022
3324,Product D,South,3908.78,2023
3325,Product C,East,4789.82,2026
3326,Product A,South,3514.3,2026
3327,Product B,West,3020.55,2025
3328,Product E,North,2355.89,2025
3329,Product E,East,1885.61,2024
3330,Product C,South,1829.72,2022
3331,Product E,South,3218.23,2025
3332,Product E,South,3781.24,2023
3333,Product A,North,3424.73,2026
3334,Product D,North,1072.21,2022
3335,Product C,North,2520.54,2026
3336,Product A,East,3979.04,2022
3337,Product D,North,2430.95,2025
3338,Product A,East,2729.45,2025
3339,Product A,South,3878.57,2024
3340,Product E,South,3340.2,2022
3341,Product D,West,2105.79,2023
3342,Product C,North,4487.52,2025
3343,Product C,South,896.58,2024
3344,Product D,North,4978.03,2025
3345,Product E,East,682.38,2026
3346,Product B,South,173.25,2025
3347,Product A,North,4461.09,2022
3348,Product E,South,1300.27,2024
3349,Product D,South,3675.53,2022
3350,Product A,North,4073.98,2023
3351,Product C,South,4309.03,2023
3352,Product B,South,4958.81,2025
3353,Product C,South,1540.79,2024
3354,Product D,South,3580.19,2024
3355,Product A,East,665.46,2024
3356,Product D,South,2093.37,2024
3357,Product A,West,4255.06,2025
3358,Product E,South,1901.52,2022
3359,Product B,North,2996.37,2025
3360,Product E,West,2568.49,2022
3361,Product E,East,3265.16,2026
3362,Product D,West,4867.18,2026
3363,Product B,West,373.1,2022
3364,Product A,West,2912.41,2025
3365,Product A,North,4328.84,2023
3366,Product C,North,2458.78,2025
3367,Product A,North,484.78,2023
3368,Product D,East,2846.64,2025
3369,Product E,North,1727.16,2024
3370,Product E,North,859.21,2024
3371,Product E,West,4260.27,2026
3372,Product B,North,2655.84,2026
3373,Product A,South,4673.05,2022
3374,Product D,North,4049.48,2023
3375,Product B,East,3495.56,2024
3376,Product C,East,124.62,2025
3377,Product D,South,2196.33,2022
3378,Product D,East,1067.68,2025
3379,Product D,East,4562.91,2024
3380,Product E,West,955.46,2024
3381,Product D,South,1501.69,2024
3382,Product A,West,2632.5,2024
